# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
280000 1.501 -5.31 8.52856 1.00164 -3.809 7.52692 
281000 1.45756 -5.29781 8.51573 0.97266 -3.84025 7.54307 
282000 1.50464 -5.27526 8.71487 1.00407 -3.77062 7.7108 
283000 1.50949 -5.2629 8.7711 1.00731 -3.7534 7.76379 
284000 1.52338 -5.34747 8.35734 1.01658 -3.82408 7.34076 
285000 1.51273 -5.31149 8.51493 1.00947 -3.79876 7.50546 
286000 1.50354 -5.28594 8.65093 1.00334 -3.78241 7.6476 
287000 1.48105 -5.27789 8.69472 0.988329 -3.79685 7.70639 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
288000 1.48526 -5.24646 8.82165 0.991142 -3.76119 7.83051 
289000 1.48402 -5.34385 8.35214 0.990311 -3.85983 7.36183 
290000 1.44359 -5.3141 8.46155 0.963337 -3.87051 7.49822 
291000 1.49523 -5.28946 8.62033 0.997796 -3.79422 7.62253 
292000 1.56006 -5.35933 8.28882 1.04106 -3.79927 7.24776 
293000 1.45857 -5.28218 8.61156 0.973334 -3.8236 7.63823 
294000 1.50332 -5.3494 8.31429 1.00319 -3.84608 7.31109 
295000 1.50087 -5.30468 8.50432 1.00156 -3.80381 7.50276 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
296000 1.49978 -5.28863 8.63795 1.00083 -3.78885 7.63712 
297000 1.46445 -5.25651 8.71813 0.977256 -3.79205 7.74088 
298000 1.51962 -5.22934 8.91615 1.01407 -3.70972 7.90208 
299000 1.51192 -5.22596 8.95158 1.00893 -3.71404 7.94266 
300000 1.50846 -5.26648 8.73146 1.00662 -3.75802 7.72484 
301000 1.46611 -5.2274 8.93824 0.978361 -3.76129 7.95988 
302000 1.50899 -5.26425 8.67655 1.00698 -3.75526 7.66957 
303000 1.4597 -5.28656 8.59425 0.974082 -3.82686 7.62017 
304000 1.55063 -5.22879 8.95713 1.03476 -3.67816 7.92237 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
305000 1.51269 -5.2963 8.5862 1.00944 -3.78361 7.57675 
306000 1.48466 -5.26672 8.69806 0.990744 -3.78206 7.70732 
307000 1.46805 -5.26561 8.73552 0.97966 -3.79755 7.75587 
308000 1.53954 -5.35276 8.22845 1.02736 -3.81322 7.20109 
309000 1.45857 -5.25437 8.76205 0.973333 -3.79579 7.78872 
310000 1.50274 -5.33757 8.29244 1.0028 -3.83483 7.28963 
311000 1.48605 -5.23099 8.87399 0.991666 -3.74494 7.88233 
312000 1.46138 -5.28801 8.59651 0.975203 -3.82663 7.62131 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
313000 1.51666 -5.35077 8.31892 1.0121 -3.83411 7.30682 
314000 1.43866 -5.28076 8.61333 0.960043 -3.8421 7.65329 
315000 1.51295 -5.26321 8.73448 1.00962 -3.75025 7.72486 
316000 1.52191 -5.27996 8.64229 1.0156 -3.75806 7.62669 
317000 1.43453 -5.28471 8.59544 0.957289 -3.85018 7.63816 
318000 1.44298 -5.2742 8.6896 0.962927 -3.83122 7.72668 
319000 1.47998 -5.2706 8.71393 0.987618 -3.79062 7.72631 
320000 1.48279 -5.3102 8.50314 0.989492 -3.82741 7.51365 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
321000 1.49818 -5.34908 8.2708 0.999761 -3.8509 7.27104 
322000 1.51514 -5.26754 8.72381 1.01108 -3.75239 7.71273 
323000 1.48282 -5.30445 8.4768 0.989516 -3.82162 7.48728 
324000 1.48971 -5.33052 8.40339 0.994113 -3.84081 7.40928 
325000 1.42808 -5.32083 8.37469 0.952984 -3.89275 7.42171 
326000 1.47517 -5.30302 8.52626 0.984406 -3.82785 7.54186 
327000 1.51058 -5.39305 8.05587 1.00804 -3.88247 7.04783 
328000 1.51594 -5.3307 8.41803 1.01161 -3.81476 7.40642 
# ioformat=2 N=1024 Dt=5.000000 columns=istep,ke,pe,p,T,Etot,W
329000 1.44696 -5.31586 8.42804 0.96558 -3.8689 7.46246 
330000 1.50159 -5.25048 8.81941 1.00204 -3.74889 7.81737 
331000 1.45441 -5.24161 8.799 0.970553 -3.7872 7.82845 
332000 1.50327 -5.3382 8.38887 1.00316 -3.83493 7.38572 
333000 1.591 -5.31953 8.50985 1.0617 -3.72853 7.44815 
334000 1.4848 -5.30848 8.53151 0.990837 -3.82368 7.54068 
